filename,width,height,class,xmin,ymin,xmax,ymax,centerx,centery,b-width,b-height
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0055_173419.jpg,481,500,177.Prothonotary_Warbler,140,119,409,476,274,297,269,357
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0065_173422.jpg,411,500,177.Prothonotary_Warbler,77,78,343,459,210,268,266,381
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0008_173425.jpg,500,367,177.Prothonotary_Warbler,80,98,300,263,190,180,220,165
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0084_173939.jpg,500,400,177.Prothonotary_Warbler,194,143,372,258,283,200,178,115
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0059_173434.jpg,500,333,177.Prothonotary_Warbler,165,118,375,258,270,188,210,140
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0058_173440.jpg,500,348,177.Prothonotary_Warbler,49,94,450,274,249,184,401,180
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,441,500,177.Prothonotary_Warbler,126,29,417,476,271,252,291,447
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0116_173444.jpg,500,369,177.Prothonotary_Warbler,37,20,493,354,265,187,456,334
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0040_173447.jpg,500,359,177.Prothonotary_Warbler,86,54,280,240,183,147,194,186
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0082_173970.jpg,500,375,177.Prothonotary_Warbler,283,76,459,319,371,197,176,243
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0004_173475.jpg,500,333,177.Prothonotary_Warbler,60,43,372,306,216,174,312,263
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0081_173510.jpg,500,309,177.Prothonotary_Warbler,25,50,399,272,212,161,374,222
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0100_174539.jpg,500,360,177.Prothonotary_Warbler,46,23,347,270,196,146,301,247
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0097_174554.jpg,500,333,177.Prothonotary_Warbler,149,110,399,280,274,195,250,170
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0054_174556.jpg,500,400,177.Prothonotary_Warbler,141,70,462,304,301,187,321,234
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0045_173536.jpg,500,393,177.Prothonotary_Warbler,83,134,283,286,183,210,200,152
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\177.Prothonotary_Warbler/Prothonotary_Warbler_0031_174578.jpg,500,333,177.Prothonotary_Warbler,183,65,397,278,290,171,214,213
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0049_794880.jpg,200,133,178.Swainson_Warbler,36,18,173,132,104,75,137,114
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0025_794881.jpg,500,384,178.Swainson_Warbler,16,23,473,352,244,187,457,329
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0038_794882.jpg,292,476,178.Swainson_Warbler,36,30,279,402,157,216,243,372
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0029_794883.jpg,456,372,178.Swainson_Warbler,0,54,424,371,212,212,424,317
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0010_174724.jpg,500,500,178.Swainson_Warbler,148,166,376,356,262,261,228,190
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0024_794885.jpg,500,400,178.Swainson_Warbler,167,126,292,254,229,190,125,128
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0008_794886.jpg,418,500,178.Swainson_Warbler,144,233,265,406,204,319,121,173
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0048_794887.jpg,333,500,178.Swainson_Warbler,19,77,318,498,168,287,299,421
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0032_174728.jpg,500,435,178.Swainson_Warbler,130,101,371,335,250,218,241,234
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0034_794890.jpg,314,325,178.Swainson_Warbler,16,3,311,298,163,150,295,295
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0015_794891.jpg,500,375,178.Swainson_Warbler,22,18,488,373,255,195,466,355
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0013_794892.jpg,375,500,178.Swainson_Warbler,15,22,356,491,185,256,341,469
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0041_794893.jpg,466,307,178.Swainson_Warbler,12,14,436,274,224,144,424,260
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0044_794894.jpg,500,333,178.Swainson_Warbler,105,70,354,251,229,160,249,181
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0042_794895.jpg,333,500,178.Swainson_Warbler,40,88,225,353,132,220,185,265
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0028_794896.jpg,500,333,178.Swainson_Warbler,82,78,358,248,220,163,276,170
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0021_794898.jpg,500,350,178.Swainson_Warbler,30,41,375,238,202,139,345,197
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0012_174739.jpg,500,333,178.Swainson_Warbler,101,56,254,302,177,179,153,246
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0051_794900.jpg,500,385,178.Swainson_Warbler,41,70,434,330,237,200,393,260
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0035_174741.jpg,500,333,178.Swainson_Warbler,35,124,362,247,198,185,327,123
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0007_174745.jpg,500,392,178.Swainson_Warbler,183,112,374,311,278,211,191,199
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0026_794884.jpg,500,362,178.Swainson_Warbler,109,109,457,290,283,199,348,181
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0009_174746.jpg,500,383,178.Swainson_Warbler,149,121,293,274,221,197,144,153
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0043_794865.jpg,400,231,178.Swainson_Warbler,51,13,356,185,203,99,305,172
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0036_174699.jpg,500,333,178.Swainson_Warbler,90,79,286,259,188,169,196,180
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0005_794888.jpg,500,489,178.Swainson_Warbler,42,109,385,386,213,247,343,277
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0033_794856.jpg,500,332,178.Swainson_Warbler,202,36,383,247,292,141,181,211
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0018_174715.jpg,500,386,178.Swainson_Warbler,108,90,337,283,222,186,229,193
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0053_174678.jpg,404,356,178.Swainson_Warbler,36,84,331,338,183,211,295,254
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,500,398,178.Swainson_Warbler,254,128,425,281,339,204,171,153
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0002_174683.jpg,500,474,178.Swainson_Warbler,39,23,478,390,258,206,439,367
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0017_174685.jpg,500,335,178.Swainson_Warbler,217,114,379,228,298,171,162,114
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0054_174689.jpg,500,415,178.Swainson_Warbler,172,171,332,271,252,221,160,100
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0037_174691.jpg,451,500,178.Swainson_Warbler,148,111,426,476,287,293,278,365
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0019_174692.jpg,500,430,178.Swainson_Warbler,161,114,403,353,282,233,242,239
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0031_174696.jpg,500,333,178.Swainson_Warbler,165,102,359,230,262,166,194,128
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0006_794857.jpg,500,333,178.Swainson_Warbler,138,56,386,285,262,170,248,229
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0014_794858.jpg,345,169,178.Swainson_Warbler,23,13,321,165,172,89,298,152
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0039_794859.jpg,500,369,178.Swainson_Warbler,26,98,342,328,184,213,316,230
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0040_794860.jpg,500,379,178.Swainson_Warbler,161,120,406,288,283,204,245,168
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0050_794861.jpg,400,300,178.Swainson_Warbler,8,81,359,255,183,168,351,174
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0020_794863.jpg,500,441,178.Swainson_Warbler,161,140,324,363,242,251,163,223
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0030_794864.jpg,500,421,178.Swainson_Warbler,127,174,337,351,232,262,210,177
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0016_174705.jpg,500,333,178.Swainson_Warbler,165,14,346,308,255,161,181,294
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0003_794866.jpg,500,366,178.Swainson_Warbler,217,82,348,244,282,163,131,162
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0055_794899.jpg,365,500,178.Swainson_Warbler,24,85,293,394,158,239,269,309
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0022_794868.jpg,500,333,178.Swainson_Warbler,105,57,433,321,269,189,328,264
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0001_794869.jpg,500,333,178.Swainson_Warbler,81,75,341,265,211,170,260,190
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0047_794870.jpg,500,333,178.Swainson_Warbler,35,85,326,280,180,182,291,195
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0056_794871.jpg,357,500,178.Swainson_Warbler,118,133,310,405,214,269,192,272
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0046_794872.jpg,350,237,178.Swainson_Warbler,20,25,332,209,176,117,312,184
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0004_794874.jpg,400,300,178.Swainson_Warbler,75,60,360,267,217,163,285,207
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0052_794875.jpg,333,500,178.Swainson_Warbler,99,128,261,354,180,241,162,226
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0045_794876.jpg,500,375,178.Swainson_Warbler,2,90,422,371,212,230,420,281
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0027_794877.jpg,400,300,178.Swainson_Warbler,40,10,356,290,198,150,316,280
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\178.Swainson_Warbler/Swainson_Warbler_0023_174717.jpg,500,399,178.Swainson_Warbler,100,104,277,317,188,210,177,213
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0074_175058.jpg,500,375,179.Tennessee_Warbler,136,110,383,260,259,185,247,150
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0050_174851.jpg,500,332,179.Tennessee_Warbler,265,144,378,276,321,210,113,132
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0034_174854.jpg,342,500,179.Tennessee_Warbler,59,127,304,405,181,266,245,278
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0026_175118.jpg,500,333,179.Tennessee_Warbler,190,51,321,278,255,164,131,227
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0014_175126.jpg,500,375,179.Tennessee_Warbler,82,102,384,254,233,178,302,152
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0039_174883.jpg,500,338,179.Tennessee_Warbler,107,90,294,227,200,158,187,137
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0002_174884.jpg,500,355,179.Tennessee_Warbler,41,38,358,345,199,191,317,307
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0084_174891.jpg,500,370,179.Tennessee_Warbler,138,139,378,270,258,204,240,131
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0030_172338.jpg,400,500,179.Tennessee_Warbler,151,118,268,407,209,262,117,289
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0003_175154.jpg,361,500,179.Tennessee_Warbler,178,148,327,412,252,280,149,264
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0041_174900.jpg,500,401,179.Tennessee_Warbler,169,123,392,259,280,191,223,136
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0095_174903.jpg,500,333,179.Tennessee_Warbler,32,94,303,270,167,182,271,176
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0088_175163.jpg,500,401,179.Tennessee_Warbler,172,146,291,277,231,211,119,131
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0100_175168.jpg,322,403,179.Tennessee_Warbler,26,67,312,223,169,145,286,156
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0045_174913.jpg,500,353,179.Tennessee_Warbler,143,101,376,319,259,210,233,218
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0054_174914.jpg,500,357,179.Tennessee_Warbler,94,138,368,264,231,201,274,126
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0040_174933.jpg,375,500,179.Tennessee_Warbler,120,226,337,341,228,283,217,115
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0009_174937.jpg,500,400,179.Tennessee_Warbler,191,154,480,335,335,244,289,181
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0062_174949.jpg,500,373,179.Tennessee_Warbler,52,102,295,217,173,159,243,115
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0063_168561.jpg,442,291,179.Tennessee_Warbler,102,43,411,219,256,131,309,176
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0085_156530.jpg,500,424,179.Tennessee_Warbler,97,110,351,257,224,183,254,147
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0087_174968.jpg,500,334,179.Tennessee_Warbler,136,130,333,240,234,185,197,110
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0025_174973.jpg,500,335,179.Tennessee_Warbler,85,103,363,334,224,218,278,231
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0023_174977.jpg,500,333,179.Tennessee_Warbler,153,68,415,285,284,176,262,217
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0024_174980.jpg,361,500,179.Tennessee_Warbler,161,120,343,295,252,207,182,175
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0071_175084.jpg,500,325,179.Tennessee_Warbler,150,81,401,247,275,164,251,166
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0096_174993.jpg,500,409,179.Tennessee_Warbler,157,113,327,302,242,207,170,189
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0004_174997.jpg,360,240,179.Tennessee_Warbler,40,5,345,239,192,122,305,234
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0067_174999.jpg,472,500,179.Tennessee_Warbler,122,127,377,344,249,235,255,217
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0043_175003.jpg,500,361,179.Tennessee_Warbler,33,108,348,242,190,175,315,134
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0049_175006.jpg,500,335,179.Tennessee_Warbler,182,76,367,241,274,158,185,165
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0065_174757.jpg,500,333,179.Tennessee_Warbler,128,99,443,287,285,193,315,188
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0051_175015.jpg,500,315,179.Tennessee_Warbler,39,59,472,278,255,168,433,219
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0038_174760.jpg,500,375,179.Tennessee_Warbler,162,84,426,241,294,162,264,157
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0021_174761.jpg,500,443,179.Tennessee_Warbler,169,95,345,378,257,236,176,283
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0075_174763.jpg,500,406,179.Tennessee_Warbler,39,149,394,358,216,253,355,209
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0089_174764.jpg,500,326,179.Tennessee_Warbler,264,46,454,177,359,111,190,131
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0070_174962.jpg,500,270,179.Tennessee_Warbler,100,31,420,214,260,122,320,183
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0081_174771.jpg,500,332,179.Tennessee_Warbler,46,88,309,302,177,195,263,214
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0033_174772.jpg,500,379,179.Tennessee_Warbler,104,105,349,263,226,184,245,158
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0061_174775.jpg,333,500,179.Tennessee_Warbler,61,144,300,347,180,245,239,203
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\179.Tennessee_Warbler/Tennessee_Warbler_0042_175092.jpg,500,375,179.Tennessee_Warbler,179,84,355,240,267,162,176,156
